,Year,ACCIDENT_TYPE,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,ALCOHOL_RELATED,TOTAL_PERSONS,INJ_OR_FATAL,DRIVER,OLD_DRIVER,YOUNG_DRIVER
2350,2017,Collision with a fixed object,Cross intersection,Serious injury accident,30km/hr,No,1,1,0,0,0
2351,2017,Collision with a fixed object,Cross intersection,Serious injury accident,40 km/hr,No,3,3,1,0,0
2352,2017,Collision with a fixed object,Cross intersection,Serious injury accident,50 km/hr,No,5,5,4,2,0
2353,2017,Collision with a fixed object,Cross intersection,Serious injury accident,50 km/hr,Yes,7,7,4,0,1
2354,2017,Collision with a fixed object,Cross intersection,Serious injury accident,60 km/hr,No,8,8,7,0,2
2355,2017,Collision with a fixed object,Cross intersection,Serious injury accident,60 km/hr,Yes,10,10,5,0,3
2356,2017,Collision with a fixed object,Cross intersection,Serious injury accident,70 km/hr,No,4,2,1,0,0
2357,2017,Collision with a fixed object,Cross intersection,Serious injury accident,80 km/hr,No,16,11,8,1,4
2358,2017,Collision with a fixed object,Cross intersection,Serious injury accident,80 km/hr,Yes,1,1,1,0,0
2359,2017,Collision with a fixed object,Cross intersection,Serious injury accident,Not known,Yes,1,1,1,0,1
2360,2017,Collision with a fixed object,Dead end,Other injury accident,50 km/hr,No,2,2,2,0,2
2361,2017,Collision with a fixed object,Dead end,Other injury accident,Camping grounds or off road,No,2,1,1,0,0
2362,2017,Collision with a fixed object,Dead end,Serious injury accident,50 km/hr,No,5,3,2,0,0
2363,2017,Collision with a fixed object,Dead end,Serious injury accident,60 km/hr,No,2,2,1,0,0
2364,2017,Collision with a fixed object,Dead end,Serious injury accident,60 km/hr,Yes,1,1,1,0,0
2365,2017,Collision with a fixed object,Multiple intersection,Other injury accident,100 km/hr,No,3,3,1,0,1
2366,2017,Collision with a fixed object,Multiple intersection,Other injury accident,100 km/hr,Yes,2,2,1,0,1
2367,2017,Collision with a fixed object,Multiple intersection,Other injury accident,60 km/hr,No,10,6,6,0,1
2368,2017,Collision with a fixed object,Multiple intersection,Other injury accident,80 km/hr,No,9,7,7,1,0
2369,2017,Collision with a fixed object,Multiple intersection,Serious injury accident,60 km/hr,No,11,8,8,0,0
2370,2017,Collision with a fixed object,Multiple intersection,Serious injury accident,60 km/hr,Yes,2,2,2,0,0
2371,2017,Collision with a fixed object,Multiple intersection,Serious injury accident,80 km/hr,No,1,1,1,0,0
2372,2017,Collision with a fixed object,Not at intersection,Fatal accident,100 km/hr,No,60,56,38,2,14
2373,2017,Collision with a fixed object,Not at intersection,Fatal accident,110 km/hr,No,7,7,3,0,0
2374,2017,Collision with a fixed object,Not at intersection,Fatal accident,50 km/hr,No,7,7,3,0,2
2375,2017,Collision with a fixed object,Not at intersection,Fatal accident,60 km/hr,No,15,12,7,0,2
2376,2017,Collision with a fixed object,Not at intersection,Fatal accident,60 km/hr,Yes,6,6,2,0,2
2377,2017,Collision with a fixed object,Not at intersection,Fatal accident,70 km/hr,No,2,2,1,0,1
2378,2017,Collision with a fixed object,Not at intersection,Fatal accident,80 km/hr,No,10,10,4,0,2
2379,2017,Collision with a fixed object,Not at intersection,Fatal accident,Camping grounds or off road,No,3,3,1,0,1
2380,2017,Collision with a fixed object,Not at intersection,Fatal accident,Not known,No,1,1,1,0,0
2381,2017,Collision with a fixed object,Not at intersection,Other injury accident,100 km/hr,No,400,319,274,10,81
2382,2017,Collision with a fixed object,Not at intersection,Other injury accident,100 km/hr,Yes,30,29,28,0,8
2383,2017,Collision with a fixed object,Not at intersection,Other injury accident,110 km/hr,No,64,47,35,1,12
2384,2017,Collision with a fixed object,Not at intersection,Other injury accident,110 km/hr,Yes,1,1,1,0,0
2385,2017,Collision with a fixed object,Not at intersection,Other injury accident,30km/hr,Yes,1,1,0,0,0
2386,2017,Collision with a fixed object,Not at intersection,Other injury accident,40 km/hr,No,17,15,11,2,2
2387,2017,Collision with a fixed object,Not at intersection,Other injury accident,40 km/hr,Yes,1,1,1,0,0
2388,2017,Collision with a fixed object,Not at intersection,Other injury accident,50 km/hr,No,170,130,111,14,30
2389,2017,Collision with a fixed object,Not at intersection,Other injury accident,50 km/hr,Yes,13,10,6,0,4
2390,2017,Collision with a fixed object,Not at intersection,Other injury accident,60 km/hr,No,183,153,120,7,41
2391,2017,Collision with a fixed object,Not at intersection,Other injury accident,60 km/hr,Yes,19,18,15,0,5
2392,2017,Collision with a fixed object,Not at intersection,Other injury accident,70 km/hr,No,41,37,33,1,7
2393,2017,Collision with a fixed object,Not at intersection,Other injury accident,70 km/hr,Yes,7,7,5,0,2
2394,2017,Collision with a fixed object,Not at intersection,Other injury accident,80 km/hr,No,216,179,154,3,56
2395,2017,Collision with a fixed object,Not at intersection,Other injury accident,80 km/hr,Yes,17,17,14,0,6
2396,2017,Collision with a fixed object,Not at intersection,Other injury accident,90 km/hr,No,7,7,5,0,0
2397,2017,Collision with a fixed object,Not at intersection,Other injury accident,90 km/hr,Yes,1,1,1,0,0
2398,2017,Collision with a fixed object,Not at intersection,Other injury accident,Camping grounds or off road,No,3,3,1,0,1
2399,2017,Collision with a fixed object,Not at intersection,Other injury accident,Not known,No,38,31,19,0,6
2400,2017,Collision with a fixed object,Not at intersection,Other injury accident,Not known,Yes,6,5,4,0,2
2401,2017,Collision with a fixed object,Not at intersection,Serious injury accident,100 km/hr,No,370,328,220,14,73
2402,2017,Collision with a fixed object,Not at intersection,Serious injury accident,100 km/hr,Yes,42,41,32,0,11
2403,2017,Collision with a fixed object,Not at intersection,Serious injury accident,110 km/hr,No,31,27,22,1,4
2404,2017,Collision with a fixed object,Not at intersection,Serious injury accident,40 km/hr,No,5,5,3,0,0
2405,2017,Collision with a fixed object,Not at intersection,Serious injury accident,40 km/hr,Yes,2,2,2,0,0
2406,2017,Collision with a fixed object,Not at intersection,Serious injury accident,50 km/hr,No,87,74,53,7,13
2407,2017,Collision with a fixed object,Not at intersection,Serious injury accident,50 km/hr,Yes,17,17,12,0,5
2408,2017,Collision with a fixed object,Not at intersection,Serious injury accident,60 km/hr,No,145,118,94,7,23
2409,2017,Collision with a fixed object,Not at intersection,Serious injury accident,60 km/hr,Yes,30,28,18,0,7
2410,2017,Collision with a fixed object,Not at intersection,Serious injury accident,70 km/hr,No,30,22,20,2,5
2411,2017,Collision with a fixed object,Not at intersection,Serious injury accident,70 km/hr,Yes,3,3,2,0,2
2412,2017,Collision with a fixed object,Not at intersection,Serious injury accident,75 km/hr,No,1,1,1,0,1
2413,2017,Collision with a fixed object,Not at intersection,Serious injury accident,80 km/hr,No,132,113,89,8,21
2414,2017,Collision with a fixed object,Not at intersection,Serious injury accident,80 km/hr,Yes,16,15,11,0,4
2415,2017,Collision with a fixed object,Not at intersection,Serious injury accident,90 km/hr,No,1,1,1,0,0
2416,2017,Collision with a fixed object,Not at intersection,Serious injury accident,Camping grounds or off road,No,1,1,0,0,0
2417,2017,Collision with a fixed object,Not at intersection,Serious injury accident,Not known,No,20,14,10,2,4
2418,2017,Collision with a fixed object,Not at intersection,Serious injury accident,Not known,Yes,6,3,1,0,1
2419,2017,Collision with a fixed object,T intersection,Fatal accident,100 km/hr,No,8,7,5,2,1
2420,2017,Collision with a fixed object,T intersection,Fatal accident,40 km/hr,No,1,1,1,1,0
2421,2017,Collision with a fixed object,T intersection,Fatal accident,80 km/hr,No,5,5,4,0,1
2422,2017,Collision with a fixed object,T intersection,Other injury accident,100 km/hr,No,51,34,25,0,5
2423,2017,Collision with a fixed object,T intersection,Other injury accident,100 km/hr,Yes,1,1,1,0,1
2424,2017,Collision with a fixed object,T intersection,Other injury accident,30km/hr,No,1,1,1,0,0
2425,2017,Collision with a fixed object,T intersection,Other injury accident,40 km/hr,No,8,5,6,0,2
2426,2017,Collision with a fixed object,T intersection,Other injury accident,40 km/hr,Yes,1,1,1,0,0
2427,2017,Collision with a fixed object,T intersection,Other injury accident,50 km/hr,No,58,43,34,3,11
2428,2017,Collision with a fixed object,T intersection,Other injury accident,50 km/hr,Yes,5,4,4,0,1
2429,2017,Collision with a fixed object,T intersection,Other injury accident,60 km/hr,No,77,46,41,2,11
2430,2017,Collision with a fixed object,T intersection,Other injury accident,60 km/hr,Yes,19,17,11,1,5
2431,2017,Collision with a fixed object,T intersection,Other injury accident,70 km/hr,No,11,5,10,0,3
2432,2017,Collision with a fixed object,T intersection,Other injury accident,70 km/hr,Yes,1,1,1,0,0
2433,2017,Collision with a fixed object,T intersection,Other injury accident,80 km/hr,No,26,22,19,1,5
2434,2017,Collision with a fixed object,T intersection,Other injury accident,80 km/hr,Yes,3,3,3,0,1
2435,2017,Collision with a fixed object,T intersection,Other injury accident,Camping grounds or off road,No,2,2,0,0,0
2436,2017,Collision with a fixed object,T intersection,Other injury accident,Not known,No,11,9,7,1,1
2437,2017,Collision with a fixed object,T intersection,Other injury accident,Not known,Yes,1,1,1,0,0
2438,2017,Collision with a fixed object,T intersection,Serious injury accident,100 km/hr,No,13,12,9,0,2
2439,2017,Collision with a fixed object,T intersection,Serious injury accident,100 km/hr,Yes,1,1,1,0,0
2440,2017,Collision with a fixed object,T intersection,Serious injury accident,40 km/hr,Yes,2,2,2,0,1
2441,2017,Collision with a fixed object,T intersection,Serious injury accident,50 km/hr,No,34,26,20,4,4
2442,2017,Collision with a fixed object,T intersection,Serious injury accident,50 km/hr,Yes,7,7,6,0,3
2443,2017,Collision with a fixed object,T intersection,Serious injury accident,60 km/hr,No,42,32,26,4,5
2444,2017,Collision with a fixed object,T intersection,Serious injury accident,60 km/hr,Yes,16,10,6,0,4
2445,2017,Collision with a fixed object,T intersection,Serious injury accident,70 km/hr,No,6,5,4,0,2
2446,2017,Collision with a fixed object,T intersection,Serious injury accident,80 km/hr,No,22,20,15,2,4
2447,2017,Collision with a fixed object,T intersection,Serious injury accident,80 km/hr,Yes,2,2,2,0,0
2448,2017,Collision with a fixed object,T intersection,Serious injury accident,Camping grounds or off road,No,5,3,2,0,0
2449,2017,Collision with a fixed object,T intersection,Serious injury accident,Not known,No,4,2,2,0,1
2450,2017,Collision with a fixed object,Unknown,Other injury accident,60 km/hr,No,4,1,1,0,1
2451,2017,Collision with a fixed object,Unknown,Serious injury accident,100 km/hr,No,1,1,0,0,0
2452,2017,Collision with a fixed object,Y intersection,Other injury accident,100 km/hr,Yes,1,1,0,0,0
2453,2017,Collision with a fixed object,Y intersection,Other injury accident,50 km/hr,No,1,1,1,0,1
2454,2017,Collision with a fixed object,Y intersection,Serious injury accident,100 km/hr,No,2,2,2,0,0
2455,2017,Collision with vehicle,Cross intersection,Fatal accident,100 km/hr,No,59,53,26,3,2
2456,2017,Collision with vehicle,Cross intersection,Fatal accident,110 km/hr,No,4,3,2,1,1
2457,2017,Collision with vehicle,Cross intersection,Fatal accident,50 km/hr,No,12,4,6,1,1
2458,2017,Collision with vehicle,Cross intersection,Fatal accident,60 km/hr,No,9,5,6,1,2
2459,2017,Collision with vehicle,Cross intersection,Fatal accident,80 km/hr,No,8,3,4,0,0
2460,2017,Collision with vehicle,Cross intersection,Other injury accident,100 km/hr,No,157,86,98,6,19
2461,2017,Collision with vehicle,Cross intersection,Other injury accident,100 km/hr,Yes,2,2,2,0,1
2462,2017,Collision with vehicle,Cross intersection,Other injury accident,110 km/hr,No,9,4,6,1,3
2463,2017,Collision with vehicle,Cross intersection,Other injury accident,30km/hr,No,2,1,2,0,0
2464,2017,Collision with vehicle,Cross intersection,Other injury accident,40 km/hr,No,256,123,144,5,27
2465,2017,Collision with vehicle,Cross intersection,Other injury accident,50 km/hr,No,985,470,621,46,99
2466,2017,Collision with vehicle,Cross intersection,Other injury accident,50 km/hr,Yes,3,2,2,0,1
2467,2017,Collision with vehicle,Cross intersection,Other injury accident,60 km/hr,No,1928,897,1299,66,250
2468,2017,Collision with vehicle,Cross intersection,Other injury accident,60 km/hr,Yes,11,8,10,1,1
2469,2017,Collision with vehicle,Cross intersection,Other injury accident,70 km/hr,No,374,165,268,4,55
2470,2017,Collision with vehicle,Cross intersection,Other injury accident,70 km/hr,Yes,4,1,1,0,0
2471,2017,Collision with vehicle,Cross intersection,Other injury accident,80 km/hr,No,691,300,471,16,99
2472,2017,Collision with vehicle,Cross intersection,Other injury accident,80 km/hr,Yes,6,4,4,0,1
2473,2017,Collision with vehicle,Cross intersection,Other injury accident,90 km/hr,No,8,7,6,0,3
2474,2017,Collision with vehicle,Cross intersection,Other injury accident,Camping grounds or off road,No,3,2,1,0,0
2475,2017,Collision with vehicle,Cross intersection,Other injury accident,Not known,No,207,97,143,9,23
2476,2017,Collision with vehicle,Cross intersection,Other injury accident,Not known,Yes,2,1,2,0,0
2477,2017,Collision with vehicle,Cross intersection,Other injury accident,Other speed limit,No,4,2,3,1,1
2478,2017,Collision with vehicle,Cross intersection,Serious injury accident,100 km/hr,No,185,125,98,4,13
2479,2017,Collision with vehicle,Cross intersection,Serious injury accident,110 km/hr,No,16,11,8,2,1
2480,2017,Collision with vehicle,Cross intersection,Serious injury accident,40 km/hr,No,56,25,25,1,4
2481,2017,Collision with vehicle,Cross intersection,Serious injury accident,40 km/hr,Yes,2,1,1,0,0
2482,2017,Collision with vehicle,Cross intersection,Serious injury accident,50 km/hr,No,160,82,94,8,16
2483,2017,Collision with vehicle,Cross intersection,Serious injury accident,50 km/hr,Yes,6,6,5,0,5
2484,2017,Collision with vehicle,Cross intersection,Serious injury accident,60 km/hr,No,575,284,337,28,47
2485,2017,Collision with vehicle,Cross intersection,Serious injury accident,60 km/hr,Yes,4,2,3,0,0
2486,2017,Collision with vehicle,Cross intersection,Serious injury accident,70 km/hr,No,133,71,94,9,16
2487,2017,Collision with vehicle,Cross intersection,Serious injury accident,70 km/hr,Yes,2,2,2,1,0
2488,2017,Collision with vehicle,Cross intersection,Serious injury accident,80 km/hr,No,205,109,120,3,25
2489,2017,Collision with vehicle,Cross intersection,Serious injury accident,90 km/hr,No,9,4,5,0,1
2490,2017,Collision with vehicle,Cross intersection,Serious injury accident,Not known,No,29,15,17,1,6
2491,2017,Collision with vehicle,Dead end,Other injury accident,50 km/hr,No,3,2,2,0,0
2492,2017,Collision with vehicle,Dead end,Serious injury accident,40 km/hr,Yes,6,3,1,0,1
2493,2017,Collision with vehicle,Multiple intersection,Fatal accident,80 km/hr,No,3,1,2,1,0
2494,2017,Collision with vehicle,Multiple intersection,Fatal accident,Not known,No,2,1,1,0,0
2495,2017,Collision with vehicle,Multiple intersection,Other injury accident,100 km/hr,No,14,5,9,0,0
2496,2017,Collision with vehicle,Multiple intersection,Other injury accident,40 km/hr,No,9,4,6,0,0
2497,2017,Collision with vehicle,Multiple intersection,Other injury accident,50 km/hr,No,29,16,20,1,2
2498,2017,Collision with vehicle,Multiple intersection,Other injury accident,60 km/hr,No,222,104,171,3,35
2499,2017,Collision with vehicle,Multiple intersection,Other injury accident,70 km/hr,No,39,19,26,1,3
2500,2017,Collision with vehicle,Multiple intersection,Other injury accident,80 km/hr,No,135,69,92,2,15
2501,2017,Collision with vehicle,Multiple intersection,Other injury accident,80 km/hr,Yes,2,1,2,0,0
2502,2017,Collision with vehicle,Multiple intersection,Other injury accident,Not known,No,33,14,25,0,2
2503,2017,Collision with vehicle,Multiple intersection,Serious injury accident,100 km/hr,No,12,9,8,0,0
2504,2017,Collision with vehicle,Multiple intersection,Serious injury accident,30km/hr,No,2,1,2,0,2
2505,2017,Collision with vehicle,Multiple intersection,Serious injury accident,50 km/hr,No,4,3,3,0,2
2506,2017,Collision with vehicle,Multiple intersection,Serious injury accident,60 km/hr,No,78,48,49,4,10
